QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,FCECODE,FCECODE_,FCESAV,FCESAV_,FCEMO,FCEMO_,FCESCHPD,FCES_HPD,FCESMTX,FCESMTX_,FCENUM2,FCEPURCH,JFCENMQV,FCENUM2_,JFCE_MQV
20241,05434173,11,0,1,225,D,,A,12,D,,A,,A,,,160,A,D
20241,05434173,12,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20241,05434173,12,1,1,365,D,,A,13,D,,A,,A,,,4302,A,E
20241,05434173,12,2,1,301,D,,A,13,D,,A,,A,,,13338,A,E
20241,05434173,13,0,1,321,D,,A,,A,4,D,,A,3,,222,D,D
20241,05434383,7,0,1,345,D,,A,11,D,,A,,A,,,100,A,D
20241,05434533,16,0,1,303,D,,A,01,D,,A,,A,,,40000,A,D
20241,05434533,17,0,1,310,D,,A,13,D,,A,,A,,,9000,A,D
20241,05434533,18,0,1,365,D,,A,01,D,,A,,A,,,350,A,D
20241,05434743,14,0,1,200,D,,A,11,D,,A,,A,,1,1123,A,D
20241,05434743,15,0,1,200,D,,A,12,D,,A,,A,,1,1280,A,D
20241,05434743,16,0,1,200,D,,A,11,D,,A,,A,,2,1178,A,D
20241,05434883,3,0,1,303,D,,A,01,D,,A,,A,,,888,A,D
20241,05434963,20,0,1,303,D,,A,13,D,,A,,A,,,1800,A,D
20241,05434963,21,0,1,303,D,,A,01,D,,A,,A,,,1800,A,D
20241,05434963,22,0,1,365,D,,A,01,D,,A,,A,,,550,A,D
20241,05434993,11,0,1,100,D,1,D,13,D,,A,,A,,,600,A,D
20241,05435033,3,0,1,303,D,,A,01,D,,A,,A,,1,580,A,D
20241,05435133,11,0,1,303,D,,A,13,D,,A,,A,,,1800,A,D
20241,05435323,6,0,1,100,D,1,D,01,D,,A,,A,,,167,A,D
20241,05435323,7,0,1,100,D,1,D,02,D,,A,,A,,,167,A,D
20241,05435473,6,0,1,302,D,,A,02,D,,A,,A,,,1500,A,D
20241,05435733,13,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05435733,14,0,1,301,D,,A,13,D,,A,,A,,1,9420,A,D
20241,05435733,15,0,1,365,D,,A,13,D,,A,,A,,1,219,A,D
20241,05435733,16,0,1,321,D,,A,,A,4,D,,A,3,,540,D,D
20241,05435733,17,0,1,301,D,,A,01,D,,A,,A,,1,145,A,D
20241,05435733,18,0,1,345,D,,A,01,D,,A,,A,,,275,A,D
20241,05435733,19,0,1,301,D,,A,02,D,,A,,A,,1,300,A,D
20241,05435733,20,0,1,365,D,,A,01,D,,A,,A,,,9,A,D
20241,05435733,21,0,1,365,D,,A,02,D,,A,,A,,,11,A,D
20241,05435733,22,0,1,365,D,,A,12,D,,A,,A,,,138,A,D
20241,05435733,23,0,1,365,D,,A,02,D,,A,,A,,,16,A,D
20241,05435733,24,0,1,301,D,,A,01,D,,A,,A,,1,10,A,D
20241,05435763,8,0,1,321,D,,A,,A,2,D,,A,12,,48,D,D
20241,05436143,9,0,1,303,D,,A,13,D,,A,,A,,,9000,A,D
20241,05436353,8,0,1,200,D,,A,01,D,,A,,A,,,1820,A,D
20241,05436443,9,0,1,200,D,,A,01,D,,A,,A,,1,720,A,D
20241,05436793,8,0,1,365,D,,A,13,D,,A,,A,,,75,A,D
20241,05436803,3,0,1,200,D,,A,13,D,,A,,A,,1,540,A,D
20241,05436833,4,0,1,100,D,2,D,13,D,,A,,A,,,600,A,D
20241,05436833,5,0,1,365,D,,A,02,D,,A,,A,,,250,A,D
20241,05436973,9,0,1,200,D,,A,13,D,,A,,A,,,5520,A,D
20241,05437143,15,0,1,100,D,2,D,01,D,,A,,A,,,20000,A,D
20241,05437173,6,0,1,303,D,,A,01,D,,A,,A,,,3500,A,D
20241,05437353,5,0,1,365,D,,A,01,D,,A,,A,,,40,A,D
20241,05437413,7,0,1,303,D,,A,01,D,,A,,A,,,190,A,D
20241,05437583,4,0,1,200,D,,A,13,D,,A,,A,,,6000,A,D
20241,05437854,5,0,1,303,D,,A,12,D,,A,,A,,,7000,A,D
20241,05437854,6,0,1,365,D,,A,01,D,,A,,A,,,300,A,D
20241,05437943,9,0,1,301,D,,A,13,D,,A,,A,,,450,A,D
20241,05437943,10,0,1,321,D,,A,,A,2,D,,A,12,1,180,D,D
20241,05438003,8,0,1,365,D,,A,01,D,,A,,A,,,40,A,D
20241,05438003,9,0,1,365,D,,A,01,D,,A,,A,,,30,A,D
20241,05438323,5,0,1,303,D,,A,12,D,,A,,A,,,2800,A,D
20241,05438453,7,0,1,303,D,,A,01,D,,A,,A,,,1800,A,D
20241,05438543,7,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05438543,8,0,1,301,D,,A,02,D,,A,,A,,2,38462,A,D
20241,05438573,3,0,1,303,D,,A,13,D,,A,,A,,,450,A,D
20241,05438573,4,0,1,321,D,,A,,A,4,D,,A,1,,125,D,D
20241,05438573,5,0,1,321,D,,A,,A,4,D,,A,1,,50,D,D
20241,05439124,4,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20241,05439124,4,1,1,365,D,,A,12,D,,A,,A,,,514,A,E
20241,05439124,4,2,1,303,D,,A,12,D,,A,,A,,,4286,A,E
20241,05439273,7,0,1,301,D,,A,13,D,,A,,A,,1,7650,A,D
20241,05439453,4,0,1,303,D,,A,13,D,,A,,A,,,126,A,D
20241,05439693,22,0,1,200,D,,A,13,D,,A,,A,,1,1140,A,D
20241,05439693,23,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05439693,24,0,1,301,D,,A,13,D,,A,,A,,1,1440,A,D
20241,05439743,5,0,1,303,D,,A,13,D,,A,,A,,,1824,A,D
20241,05439783,11,0,1,365,D,,A,12,D,,A,,A,,,100,A,D
20241,05440173,4,0,1,321,D,,A,,A,5,D,20,D,,2,20,A,D
20241,05440173,5,0,1,321,D,,A,,A,5,D,20,D,,2,20,A,D
20241,05440234,5,0,1,303,D,,A,01,D,,A,,A,,,5000,A,D
20241,05440234,6,0,1,365,D,,A,01,D,,A,,A,,,50,A,D
20241,05440234,7,0,2,345,D,,A,12,D,,A,,A,,,150,A,D
20241,05440253,9,0,1,303,D,,A,01,D,,A,,A,,,1200,A,D
20241,05440323,9,0,1,225,D,,A,02,D,,A,,A,,,160,A,D
20241,05440323,10,0,1,365,D,,A,01,D,,A,,A,,,100,A,D
20241,05440873,5,0,1,303,D,,A,01,D,,A,,A,,,3500,A,D
20241,05440873,6,0,1,365,D,,A,01,D,,A,,A,,,150,A,D
20241,05441153,4,0,1,321,D,,A,,A,4,D,,A,3,,105,D,D
20241,05441263,6,0,1,302,D,,A,02,D,,A,,A,,,1174,A,D
20241,05441293,6,0,1,365,D,,A,12,D,,A,,A,,,80,A,D
20241,05441293,7,0,1,303,D,,A,01,D,,A,,A,,,1200,A,D
20241,05441493,3,0,1,365,D,,A,01,D,,A,,A,,,156,A,D
20241,05441493,4,0,1,365,D,,A,02,D,,A,,A,,,44,A,D
20241,05441493,5,0,2,303,D,,A,12,D,,A,,A,,,1586,A,D
20241,05441683,3,0,2,303,D,,A,12,D,,A,,A,,,2100,A,D
20241,05441693,10,0,1,303,D,,A,01,D,,A,,A,,,4000,A,D
20241,05441743,12,0,1,100,D,2,D,13,D,,A,,A,,,120,A,D
20241,05441743,13,0,1,310,D,,A,13,D,,A,,A,,,1500,A,D
20241,05441743,14,0,1,321,D,,A,,A,4,D,,A,1,,200,D,D
20241,05441743,15,0,1,345,D,,A,02,D,,A,,A,,,50,A,D
20241,05441963,16,0,1,301,D,,A,02,D,,A,,A,,,10000,A,D
20241,05441973,7,0,1,225,D,,A,13,D,,A,,A,,,120,A,D
20241,05441973,8,0,1,365,D,,A,01,D,,A,,A,,,248,A,D
20241,05442293,8,0,1,200,D,,A,13,D,,A,,A,,,525,A,D
20241,05442523,5,0,1,200,D,,A,13,D,,A,,A,,1,2055,A,D
20241,05442523,6,0,1,200,D,,A,01,D,,A,,A,,1,1000,A,D
20241,05442593,5,0,1,365,D,,A,01,D,,A,,A,,,180,A,D
20241,05442683,18,0,1,335,D,,A,02,D,,A,,A,,,,A,H
20241,05442683,18,1,1,310,D,,A,02,D,,A,,A,,,2448,A,E
20241,05442683,18,2,1,321,D,,A,02,D,,A,,A,,,736,A,E
20241,05442683,18,3,1,303,D,,A,02,D,,A,,A,,,816,A,E
20241,05442783,7,0,1,310,D,,A,13,D,,A,,A,,,6000,A,D
20241,05442783,8,0,1,365,D,,A,01,D,,A,,A,,,500,A,D
20241,05443343,5,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20241,05443343,6,0,1,400,D,,A,13,D,,A,,A,,,,A,H
20241,05443343,6,1,1,225,D,,A,13,D,,A,,A,,,545,A,E
20241,05443343,6,2,1,200,D,,A,13,D,,A,,A,,,3955,A,E
20241,05443343,7,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05443373,5,0,1,200,D,,A,13,D,,A,,A,,,3000,A,D
20241,05443803,6,0,1,100,D,2,D,12,D,,A,,A,,,2606,A,D
20241,05443803,7,0,1,100,D,2,D,01,D,,A,,A,,,2477,A,D
20241,05443803,8,0,1,100,D,2,D,02,D,,A,,A,,,2477,A,D
20241,05444003,4,0,1,301,D,,A,13,D,,A,,A,,,2850,A,D
20241,05444003,5,0,1,303,D,,A,01,D,,A,,A,,,6000,A,D
20241,05444043,13,0,1,303,D,,A,12,D,,A,,A,,,44000,A,D
20241,05444043,14,0,1,310,D,,A,12,D,,A,,A,,,2200,A,D
20241,05444313,3,0,1,200,D,,A,13,D,,A,,A,,,450,A,D
20241,05444323,4,0,1,200,D,,A,13,D,,A,,A,,,4320,A,D
20241,05444323,5,0,1,225,D,,A,13,D,,A,,A,,,1830,A,D
20241,05444763,12,0,1,303,D,,A,13,D,,A,,A,,,300,A,D
20241,05444763,13,0,1,365,D,,A,13,D,,A,,A,,,66,A,D
20241,05444763,14,0,1,365,D,,A,01,D,,A,,A,,,134,A,D
20241,05445573,5,0,1,100,D,2,D,13,D,,A,,A,,,975,A,D
20241,05445663,7,0,1,301,D,,A,13,D,,A,,A,,,1200,A,D
20241,05445753,6,0,1,200,D,,A,13,D,,A,,A,,,1350,A,D
20241,05445983,4,0,1,200,D,,A,13,D,,A,,A,,,1560,A,D
20241,05445983,5,0,1,303,D,,A,12,D,,A,,A,,,11000,A,D
20241,05446013,5,0,1,225,D,,A,13,D,,A,,A,,,3060,A,D
20241,05446503,9,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20241,05538032,17,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20241,05538032,18,0,1,321,D,,A,,A,4,D,,A,3,,240,D,D
20241,05538232,5,0,1,200,D,,A,13,D,,A,,A,,2,360,A,D
20241,05538362,6,0,1,303,D,,A,12,D,,A,,A,,1,1738,A,D
20241,05538362,7,0,1,303,D,,A,12,D,,A,,A,,1,1190,A,D
20241,05538542,7,0,1,303,D,,A,13,D,,A,,A,,,150,A,D
20241,05538922,16,0,1,303,D,,A,12,D,,A,,A,,,3100,A,D
20241,05538922,17,0,1,303,D,,A,12,D,,A,,A,,,3400,A,D
20241,05538922,18,0,1,310,D,,A,13,D,,A,,A,,,2700,A,D
20241,05538922,19,0,1,310,D,,A,13,D,,A,,A,,,4371,A,D
20241,05539262,4,0,1,303,D,,A,11,D,,A,,A,,1,3000,A,D
20241,05539462,5,0,1,200,D,,A,13,D,,A,,A,,1,4200,A,D
20241,05539582,8,0,1,200,D,,A,13,D,,A,,A,,,5400,A,D
20241,05539582,9,0,1,301,D,,A,13,D,,A,,A,,,1800,A,D
20241,05539692,12,0,1,302,D,,A,12,D,,A,,A,,,200,A,D
20241,05539692,13,0,2,365,D,,A,10,D,,A,,A,,,120,A,D
20241,05539692,14,0,2,302,D,,A,10,D,,A,,A,,,1500,A,D
20241,05539792,8,0,1,400,D,,A,12,D,,A,,A,,,,A,H
20241,05539792,8,1,1,321,D,,A,12,D,,A,,A,,,108,A,E
20241,05539792,8,2,1,365,D,,A,12,D,,A,,A,,,271,A,E
20241,05539792,8,3,1,303,D,,A,12,D,,A,,A,,,8121,A,E
20241,05539802,3,0,1,200,D,,A,13,D,,A,,A,,,3300,A,D
20241,05539852,3,0,1,321,D,,A,,A,4,D,,A,3,,120,D,D
20241,05539982,10,0,1,200,D,,A,13,D,,A,,A,,,1599,A,D
20241,05539982,11,0,1,225,D,,A,10,D,,A,,A,,,160,A,D
20241,05540152,14,0,1,303,D,,A,13,D,,A,,A,,,9000,A,D
20241,05540262,5,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20241,05540312,4,0,1,200,D,,A,13,D,,A,,A,,,3600,A,D
20241,05540552,5,0,1,303,D,,A,13,D,,A,,A,,,480,A,D
20241,05540662,6,0,2,303,D,,A,10,D,,A,,A,,,300,A,D
20241,05540822,3,0,1,303,D,,A,12,D,,A,,A,,2,18000,A,D
20241,05540892,5,0,1,225,D,,A,13,D,,A,,A,,,3900,A,D
20241,05540892,6,0,1,200,D,,A,13,D,,A,,A,,,900,A,D
20241,05540892,7,0,1,345,D,,A,13,D,,A,,A,,,1590,A,D
20241,05541002,3,0,1,200,D,,A,13,D,,A,,A,,,3456,A,D
20241,05541002,4,0,1,200,D,,A,13,D,,A,,A,,,3210,A,D
20241,05541443,8,0,1,200,D,,A,13,D,,A,,A,,,6564,A,D
20241,05541582,5,0,1,100,D,1,D,12,D,,A,,A,,,1200,A,D
20241,05541582,6,0,1,321,D,,A,,A,5,D,80,D,,,80,A,D
20241,05541642,17,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05541642,18,0,1,301,D,,A,13,D,,A,,A,,,13500,A,D
20241,05541692,12,0,1,700,D,,A,10,D,,A,,A,,,2000,A,D
20241,05541692,13,0,1,700,D,,A,11,D,,A,,A,,,2000,A,D
20241,05541692,14,0,1,700,D,,A,12,D,,A,,A,,,2000,A,D
20241,05542012,6,0,1,303,D,,A,13,D,,A,,A,,2,405,A,D
20241,05542072,9,0,1,303,D,,A,10,D,,A,,A,,,500,A,D
20241,05542152,16,0,1,303,D,,A,10,D,,A,,A,,,33,A,D
20241,05542162,12,0,1,200,D,,A,13,D,,A,,A,,,5850,A,D
20241,05542162,13,0,1,225,D,,A,13,D,,A,,A,,,1005,A,D
20241,05542162,14,0,1,301,D,,A,13,D,,A,,A,,1,3900,A,D
20241,05542504,11,0,2,301,D,,A,10,D,,A,,A,,2,825,A,D
20241,05543152,9,0,1,301,D,,A,13,D,,A,,A,,,3600,A,D
20241,05543202,7,0,1,200,D,,A,13,D,,A,,A,,2,4080,A,D
20241,05543202,8,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05543202,9,0,1,100,D,2,D,13,D,,A,,A,,,750,A,D
20241,05543292,5,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20241,05543462,4,0,1,200,D,,A,13,D,,A,,A,,2,885,A,D
20241,05543702,3,0,1,225,D,,A,13,D,,A,,A,,,600,A,D
20241,05544112,6,0,1,225,D,,A,13,D,,A,,A,,,15000,A,D
20241,05544112,7,0,1,200,D,,A,13,D,,A,,A,,2,885,A,D
20241,05544112,8,0,1,100,D,2,D,13,D,,A,,A,,,1800,A,D
20241,05544142,7,0,1,301,D,,A,10,D,,A,,A,,,1250,A,D
20241,05544142,8,0,1,301,D,,A,11,D,,A,,A,,,1250,A,D
20241,05544142,9,0,1,301,D,,A,12,D,,A,,A,,,1250,A,D
20241,05544142,10,0,1,303,D,,A,10,D,,A,,A,,,2500,A,D
20241,05544142,11,0,1,303,D,,A,11,D,,A,,A,,,2500,A,D
20241,05544142,12,0,1,303,D,,A,12,D,,A,,A,,,2500,A,D
20241,05544312,5,0,1,200,D,,A,13,D,,A,,A,,,4500,A,D
20241,05544572,17,0,1,200,D,,A,13,D,,A,,A,,,4380,A,D
20241,05544612,3,0,1,200,D,,A,13,D,,A,,A,,,600,A,D
20241,05544682,6,0,1,200,D,,A,13,D,,A,,A,,2,1350,A,D
20241,05545152,3,0,1,400,D,,A,13,D,,A,,A,,1,,A,H
20241,05545152,3,1,1,365,D,,A,13,D,,A,,A,,1,53,A,E
20241,05545152,3,2,1,303,D,,A,13,D,,A,,A,,1,847,A,E
20241,05545232,10,0,2,225,D,,A,10,D,,A,,A,,,40,A,D
20241,05545352,7,0,1,100,D,2,D,12,D,,A,,A,,,2000,A,D
20241,05545502,4,0,1,303,D,,A,11,D,,A,,A,,1,3000,A,D
20241,05545502,5,0,1,365,D,,A,10,D,,A,,A,,1,80,A,D
20241,05545542,18,0,1,100,D,2,D,12,D,,A,,A,,,2800,A,D
20241,05545802,6,0,1,303,D,,A,13,D,,A,,A,,1,720,A,D
20241,05545952,14,0,1,365,D,,A,13,D,,A,,A,,,33,A,D
20241,05546092,4,0,1,100,D,2,D,13,D,,A,,A,,,12000,A,D
20241,05546192,5,0,1,200,D,,A,13,D,,A,,A,,,8685,A,D
20241,05546202,6,0,1,303,D,,A,12,D,,A,,A,,2,3900,A,D
20241,05546292,8,0,1,700,D,,A,13,D,,A,,A,,,7500,A,D
20241,05546432,9,0,1,301,D,,A,13,D,,A,,A,,,1890,A,D
20241,05546712,10,0,1,365,D,,A,13,D,,A,,A,,,126,A,D
20241,05546752,4,0,1,365,D,,A,10,D,,A,,A,,,200,A,D
20241,05546912,12,0,1,200,D,,A,11,D,,A,,A,,1,120,A,D
20241,05546972,6,0,1,200,D,,A,13,D,,A,,A,,,1080,A,D
20241,05547152,5,0,1,700,D,,A,13,D,,A,,A,,,720,A,D
20241,05547342,7,0,1,321,D,,A,,A,2,D,,A,1,,2,D,D
20241,05547382,20,0,1,100,D,2,D,13,D,,A,,A,,,900,A,D
20241,05547402,8,0,1,303,D,,A,12,D,,A,,A,,1,825,A,D
20241,05547402,9,0,1,310,D,,A,13,D,,A,,A,,,2625,A,D
20241,05547542,7,0,1,100,D,1,D,13,D,,A,,A,,,900,A,D
20241,05548882,4,0,1,365,D,,A,10,D,,A,,A,,,200,A,D
20241,05548902,17,0,1,303,D,,A,12,D,,A,,A,,1,27000,A,D
20241,05548902,18,0,1,303,D,,A,12,D,,A,,A,,1,27493,A,D
20241,05548902,19,0,1,310,D,,A,13,D,,A,,A,,,2073,A,D
20241,05548902,20,0,1,321,D,,A,,A,4,D,,A,3,,1200,D,D
20241,05548962,21,0,1,321,D,,A,,A,4,D,,A,1,,40,D,D
20241,05548982,22,0,1,100,D,2,D,13,D,,A,,A,,,1200,A,D
20241,05548982,23,0,1,321,D,,A,,A,4,D,,A,3,,270,D,D
20241,05549012,7,0,1,200,D,,A,13,D,,A,,A,,,9600,A,D
20241,05549012,8,0,1,225,D,,A,13,D,,A,,A,,,300,A,D
20241,05549063,6,0,1,321,D,,A,,A,4,D,,A,1,,120,D,D
20241,05549063,7,0,1,321,D,,A,,A,4,D,,A,1,,120,D,D
20241,05549063,8,0,1,321,D,,A,,A,4,D,,A,1,,120,D,D
20241,05549832,7,0,1,200,D,,A,13,D,,A,,A,,2,195,A,D
20241,05549832,8,0,1,321,D,,A,,A,5,D,40,D,,,40,A,D
20241,05549922,6,0,1,100,D,1,D,12,D,,A,,A,,,4000,A,D
20241,05549964,5,0,1,200,D,,A,13,D,,A,,A,,,3960,A,D
20241,05549964,6,0,1,321,D,,A,,A,4,D,,A,3,,180,D,D
20241,05550402,14,0,1,301,D,,A,13,D,,A,,A,,,2124,A,D
20241,05550402,15,0,1,321,D,,A,,A,4,D,,A,1,,38,D,D
20241,05550512,5,0,1,301,D,,A,11,D,,A,,A,,,30,A,D
20241,05550512,6,0,1,365,D,,A,11,D,,A,,A,,,180,A,D
20241,05550602,5,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05550632,9,0,1,365,D,,A,12,D,,A,,A,,,30,A,D
20241,05550632,10,0,1,365,D,,A,13,D,,A,,A,,,60,A,D
20241,05550752,8,0,1,303,D,,A,13,D,,A,,A,,,1458,A,D
20241,05550752,9,0,1,365,D,,A,01,D,,A,,A,,,700,A,D
20241,05550762,3,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20241,05550872,4,0,1,303,D,,A,01,D,,A,,A,,1,1700,A,D
20241,05551332,8,0,1,345,D,,A,12,D,,A,,A,,,30,A,D
20241,05551412,12,0,1,303,D,,A,11,D,,A,,A,,,7500,A,D
20241,05551412,13,0,1,100,D,1,D,12,D,,A,,A,,,125000,A,D
20241,05551412,14,0,1,303,D,,A,01,D,,A,,A,,,95,A,D
20241,05551442,9,0,1,310,D,,A,01,D,,A,,A,,,3345,A,D
20241,05551442,10,0,1,365,D,,A,01,D,,A,,A,,,110,A,D
20241,05551562,7,0,1,303,D,,A,01,D,,A,,A,,,1500,A,D
20241,05551562,8,0,1,310,D,,A,01,D,,A,,A,,,1600,A,D
20241,05552172,10,0,1,303,D,,A,01,D,,A,,A,,,5500,A,D
20241,05552252,7,0,1,225,D,,A,13,D,,A,,A,,,1500,A,D
20241,05552252,8,0,1,321,D,,A,,A,4,D,,A,1,,80,D,D
20241,05552252,9,0,1,345,D,,A,13,D,,A,,A,,,600,A,D
20241,05552292,4,0,1,365,D,,A,01,D,,A,,A,,,50,A,D
20241,05552332,5,0,1,302,D,,A,13,D,,A,,A,,1,195,A,D
20241,05552342,6,0,1,200,D,,A,13,D,,A,,A,,,1041,A,D
20241,05552372,8,0,1,365,D,,A,01,D,,A,,A,,,35,A,D
20241,05552812,23,0,1,365,D,,A,01,D,,A,,A,,,300,A,D
20241,05553202,11,0,1,200,D,,A,13,D,,A,,A,,,2730,A,D
20241,05553202,12,0,2,200,D,,A,11,D,,A,,A,,,910,A,D
20241,05553212,5,0,1,303,D,,A,01,D,,A,,A,,,400,A,D
20241,05553212,6,0,2,303,D,,A,11,D,,A,,A,,,2500,A,D
20241,05553752,4,0,1,225,D,,A,12,D,,A,,A,,,125,A,D
20241,05554172,6,0,1,365,D,,A,01,D,,A,,A,,,70,A,D
20241,05554422,4,0,1,303,D,,A,12,D,,A,,A,,1,1000,A,D
20241,05554582,3,0,1,225,D,,A,13,D,,A,,A,,,450,A,D
20241,05554672,7,0,1,303,D,,A,13,D,,A,,A,,,1800,A,D
20241,05554692,4,0,1,225,D,,A,13,D,,A,,A,,,900,A,D
20241,05554812,6,0,1,335,D,,A,01,D,,A,,A,,1,,A,H
20241,05554812,6,1,1,303,D,,A,01,D,,A,,A,,1,29274,A,E
20241,05554812,6,2,1,310,D,,A,01,D,,A,,A,,1,17124,A,U
20241,05554812,6,3,1,321,D,,A,01,D,,A,,A,,1,1682,A,E
20241,05554812,7,0,1,303,D,,A,01,D,,A,,A,,1,1000,A,D
20241,05554912,5,0,1,303,D,,A,11,D,,A,,A,,,18000,A,D
20241,05556152,10,0,1,200,D,,A,13,D,,A,,A,,,1440,A,D
20241,05556172,16,0,1,100,D,1,D,01,D,,A,,A,,,300,A,D
20241,05556172,17,0,2,100,D,2,D,11,D,,A,,A,,,300,A,D
20241,05556242,4,0,1,302,D,,A,12,D,,A,,A,,,400,A,D
20241,05556412,4,0,1,301,D,,A,13,D,,A,,A,,,10200,A,D
20241,05556782,3,0,1,225,D,,A,11,D,,A,,A,,,300,A,D
20241,05556782,4,0,1,225,D,,A,12,D,,A,,A,,,375,A,D
20241,05556782,5,0,1,225,D,,A,01,D,,A,,A,,,300,A,D
20241,05556832,4,0,1,303,D,,A,11,D,,A,,A,,,600,A,D
20241,05556942,7,0,1,321,D,,A,,A,4,D,,A,3,,300,D,D
20241,05557262,12,0,1,335,D,,A,01,D,,A,,A,,,,A,H
20241,05557262,12,1,1,310,D,,A,01,D,,A,,A,,,3345,A,E
20241,05557262,12,2,1,321,D,,A,01,D,,A,,A,,,167,A,E
20241,05557262,12,3,1,303,D,,A,01,D,,A,,A,,,2788,A,E
20241,05557262,13,0,1,365,D,,A,12,D,,A,,A,,,250,A,D
20241,05557262,14,0,2,301,D,,A,11,D,,A,,A,,,130,A,D
20241,05557502,9,0,1,225,D,,A,13,D,,A,,A,,,9600,A,D
20241,05557502,10,0,1,303,D,,A,11,D,,A,,A,,,3125,A,D
20241,05557702,5,0,1,302,D,,A,01,D,,A,,A,,,3725,A,D
20241,05557872,16,0,1,303,D,,A,12,D,,A,,A,,,2378,A,D
20241,05557872,17,0,1,321,D,,A,,A,5,D,200,D,,,200,A,D
20241,05557872,18,0,1,365,D,,A,01,D,,A,,A,,,80,A,D
20241,05557872,19,0,2,303,D,,A,11,D,,A,,A,,,2378,A,D
20241,05557902,7,0,1,200,D,,A,13,D,,A,,A,,,1827,A,D
20241,05557902,8,0,1,200,D,,A,13,D,,A,,A,,,990,A,D
20241,05557972,4,0,1,301,D,,A,13,D,,A,,A,,,21,A,D
20241,05558162,5,0,1,200,D,,A,13,D,,A,,A,,,576,A,D
20241,05558292,3,0,1,303,D,,A,12,D,,A,,A,,,400,A,D
20241,05558302,3,0,2,310,D,,A,11,D,,A,,A,,,3300,A,D
20241,05558832,8,0,1,200,D,,A,11,D,,A,,A,,,737,A,D
20241,05558832,9,0,1,200,D,,A,12,D,,A,,A,,,609,A,D
20241,05558832,10,0,1,200,D,,A,01,D,,A,,A,,,1298,A,D
20241,05558832,11,0,1,303,D,,A,01,D,,A,,A,,,438,A,D
20241,05558832,12,0,1,365,D,,A,01,D,,A,,A,,,57,A,D
20241,05558832,13,0,2,200,D,,A,11,D,,A,,A,,,696,A,D
20241,05558862,8,0,1,100,D,1,D,13,D,,A,,A,,,300,A,D
20241,05558982,5,0,1,303,D,,A,01,D,,A,,A,,,150,A,D
20241,05559082,7,0,1,100,D,,C,13,D,,A,,A,,,600,A,D
20241,05559152,8,0,1,200,D,,A,13,D,,A,,A,,1,9600,A,D
20241,05559392,5,0,1,100,D,2,D,13,D,,A,,A,,,450,A,D
20241,05559392,6,0,1,303,D,,A,01,D,,A,,A,,,1367,A,D
20241,05559512,7,0,1,200,D,,A,13,D,,A,,A,,,825,A,D
20241,05559522,8,0,1,321,D,,A,,A,4,D,,A,1,1,40,D,D
20241,05559582,8,0,1,100,D,2,D,12,D,,A,,A,,,1000,A,D
20241,05559792,5,0,1,100,D,2,D,13,D,,A,,A,,,8400,A,D
20241,05560262,3,0,1,303,D,,A,01,D,,A,,A,,,900,A,D
20241,05560372,9,0,1,100,D,2,D,13,D,,A,,A,,,2700,A,D
20241,05560372,10,0,1,200,D,,A,13,D,,A,,A,,,4200,A,D
20241,05560372,11,0,2,200,D,,A,11,D,,A,,A,,,1400,A,D
20241,05560592,3,0,1,321,D,,A,,A,4,D,,A,3,,300,D,D
20241,05560952,14,0,1,301,D,,A,13,D,,A,,A,,,300,A,D
20241,05560982,13,0,1,365,D,,A,01,D,,A,,A,,2,20,A,D
20241,05561032,8,0,1,303,D,,A,01,D,,A,,A,,,5800,A,D
20241,05561302,7,0,1,225,D,,A,13,D,,A,,A,,,240,A,D
20241,05561462,6,0,1,335,D,,A,12,D,,A,,A,,,,A,H
20241,05561462,6,1,1,303,D,,A,12,D,,A,,A,,,46458,A,D
20241,05561462,6,2,1,310,D,,A,12,D,,A,,A,,,17124,A,T
20241,05561462,6,3,1,321,D,,A,12,D,,A,,A,,,1594,A,E
20241,05561592,5,0,1,700,D,,A,13,D,,A,,A,,,900,A,D
20241,05561722,4,0,1,301,D,,A,13,D,,A,,A,,,2400,A,D
20241,05562102,8,0,1,301,D,,A,02,D,,A,,A,,2,6200,A,D
20241,05562102,9,0,1,200,D,,A,13,D,,A,,A,,2,300,A,D
20241,05562422,4,0,1,400,D,,A,12,D,,A,,A,,1,,A,H
20241,05562422,4,1,1,365,D,,A,12,D,,A,,A,,1,41,A,E
20241,05562422,4,2,1,303,D,,A,12,D,,A,,A,,1,659,A,E
20241,05562422,5,0,1,400,D,,A,02,D,,A,,A,,1,,A,H
