QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20234,05549391,34,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,1100,D,250,D,50,D,,A,,A,,A,250,D,50,D
20234,05549391,35,0,1,1,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,100,D,,A,200,D,,A
20234,05549391,36,0,1,1,D,3,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,200,D,,A
20234,05549401,28,0,1,1,D,1,D,1,D,07,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,300,D,100,D
20234,05549451,18,0,1,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,120,D,,A,,A,,A,,A,60,D,140,D,,A
20234,05549691,37,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,90,D,,A
20234,05549761,15,0,1,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,1400,D,,A,,A,,A,500,D,,A,1200,D,,A
20234,05549761,16,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,200,D,,A,590,D,,A
20234,05549811,30,0,1,2,D,1,D,1,D,10,D,22,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,0,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,30,D
20234,05550001,20,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,18,D,,A,,A,50,D,,A,,A,,A,,A,250,D,150,D
20234,05550101,21,0,1,2,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20234,05550181,26,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A
20234,05550181,27,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20234,05550231,30,0,1,1,D,2,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,,A,,A,700,D,,A,,A,,A,,A,,A,150,D,,A
20234,05550281,10,0,1,1,D,1,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20234,05550341,13,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,0,D,,A,,A,,A,0,D,,A,200,D,,A
20234,05550511,25,0,1,1,D,1,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,364,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05550601,29,0,1,1,D,1,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,240,D,,A,,A,,A,,A,,A,100,D,,A
20234,05550611,37,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A
20234,05550611,38,0,1,2,D,2,D,1,D,09,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,05,D,06,D,,A,,A,,A,,A,,A,16,D,,A,2000,D,7000,D,,A,,A,500,D,500,D,,A,,A,,A,,A,75,F,,A,,A,7338,T,15,F,,A,,A,1500,D,,A,285,F,,A
20234,05550641,18,0,1,1,D,1,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,1000,D,,A,50,D,40,D,,A,,A,,A,200,D,460,D
20234,05550981,19,0,1,1,D,1,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,0,D,,A,,A,,A,,A,,A,1000,D,,A
20234,05551001,30,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,180,D,,A,100,D,,A
20234,05551001,31,0,1,1,D,2,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,180,D,,A,120,D,,A
20234,05551121,21,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,400,D,50,D,,A,,A,,A,,A,150,D,,A
20234,05551411,44,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,01,D,,A,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,20,D,,A,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,130,D,,A
20234,05551411,45,0,1,1,D,2,D,1,D,09,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,13,D,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,304,D,123,F,,A,35,D,,A,60,D,,A,,A,50,D,180,D,414,D,,A
20234,05551431,29,0,1,2,D,1,D,1,D,10,D,24,D,,A,,A,,A,,A,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4000,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,130,D,,A,,A,160,D,,A,320,D,160,D
20234,05551441,52,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,180,D,800,D,,A,,A,,A,,A,,A,,A,,A,180,D,50,D,25,D,80,D,1800,D,30,D,,A,,A,100,D,300,D,1170,D,100,D
20234,05551561,27,0,1,1,D,1,D,1,D,09,D,6,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,546,G,260,G,,A,,A,,A,,A,394,G,,A
20234,05551571,35,0,1,1,D,2,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1000,D,,A,,A,1500,D,200,D,,A,300,D,,A,,A,550,D,100,D
20234,05551571,36,0,1,1,D,3,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,250,D,,A,,A,,A,,A,950,D,150,D
20234,05551691,19,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,20,D,,A,75,D,,A,,A,180,D,25,D
20234,05551771,37,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,1000,D,,A,,A,,A,350,D,,A,,A,,A,,A,40,D,,A,,A,2000,D,80,D,,A,,A,,A,400,D,1420,D,,A
20234,05551791,23,0,1,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,423,D,,A,,A,,A,,A,,A,110,D,,A
20234,05551971,36,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,20,D,333,D,,A,,A,,A,,A,,A,100,D,,A
20234,05551981,36,0,1,1,D,1,D,1,D,10,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,525,D,,A,,A,,A,,A,,A,300,D,,A
20234,05551981,37,0,1,1,D,2,D,1,D,08,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,700,D,,A,,A,25,D,16,D,,A,200,D,50,D
20234,05552171,40,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,11,D,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,299,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D
20234,05552251,51,0,1,2,D,1,D,2,D,08,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,1300,D,220,D,220,D,,A,80,D,,A,20,D,480,D
20234,05552331,24,0,1,1,D,1,D,1,D,10,D,8,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552331,25,0,1,1,D,2,D,2,D,09,D,30,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552561,37,0,1,1,D,1,D,1,D,09,D,6,D,1,D,1,D,1,D,1,D,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,132,G,929,G,104,G,33,G,1942,G,,A,,A,,A,,A,,A,,A,,A,,A,877,G,152,G,,A,232,G,797,G,,A,302,G,,A
20234,05552651,28,0,1,1,D,1,D,3,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,50,D,500,D,200,D,60,F,,A,,A,150,D,100,D,240,F
20234,05552691,25,0,1,1,D,1,D,1,D,10,D,9,D,1,D,1,D,1,D,1,D,,A,02,D,,A,04,D,05,D,,A,,A,,A,,A,,A,,A,16,D,,A,160,G,1847,G,,A,64,G,0,D,,A,,A,,A,,A,,A,,A,,A,,A,1235,G,167,G,,A,140,G,426,G,,A,321,G,40,D
20234,05552731,39,0,1,1,D,1,D,3,D,09,D,21,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552731,40,0,1,1,D,2,D,3,D,10,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05552811,44,0,1,1,D,1,D,1,D,08,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,1800,D,300,D,,A,,A,35,D,,A,300,D,80,D
20234,05552821,16,0,1,1,D,1,D,1,D,09,D,5,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,50,D,12,D,,A,29,G,7,G,,A,,A,,A,,A,79,G,132,D
20234,05552971,43,0,1,2,D,1,D,1,D,08,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,50,D
