QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,APAPURCH,MJAPPL9_
20232,05256032,1,0,1,210,D,1,D,02,D,730,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05256422,1,0,1,140,D,1,D,01,D,288,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05256642,1,0,1,195,D,1,D,01,D,1000,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05257312,1,0,1,100,D,1,D,01,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05258562,1,0,1,195,D,2,D,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05259152,1,0,1,195,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05259252,1,0,2,195,D,1,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05261062,1,0,1,120,D,1,D,01,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05261542,1,0,1,160,D,1,D,01,D,343,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05262042,1,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05262042,2,0,1,140,D,1,D,01,D,2399,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05262502,1,0,1,120,D,1,D,03,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05262642,1,0,2,160,D,1,D,01,D,999,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05262642,2,0,2,180,D,1,D,01,D,139,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05263072,1,0,1,120,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05263072,2,0,1,100,D,1,D,03,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05263342,1,0,1,220,D,1,D,01,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20232,05263342,1,1,1,120,D,1,D,01,D,92,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05263342,1,2,1,140,D,1,D,01,D,208,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05263702,1,0,1,195,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05264852,1,0,1,140,D,1,D,04,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05264962,1,0,1,140,D,1,D,03,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05265182,1,0,2,120,D,1,D,02,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05266042,1,0,1,120,D,1,D,04,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05266112,1,0,1,120,D,1,D,03,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05266672,1,0,1,120,D,1,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05267502,1,0,2,120,D,1,D,02,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05267662,1,0,2,120,D,1,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05267752,1,0,1,180,D,1,D,02,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05268062,1,0,2,140,D,1,D,02,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05268252,1,0,2,120,D,1,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05268432,1,0,1,120,D,1,D,04,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05268432,2,0,1,180,D,1,D,04,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05269352,1,0,1,120,D,1,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05269662,1,0,1,160,D,1,D,03,D,479,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05270402,1,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05270452,1,0,1,195,D,1,D,03,D,800,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05270672,1,0,1,160,D,1,D,04,D,1500,D,,A,1,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05271992,1,0,1,140,D,1,D,02,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05272252,1,0,1,195,D,1,D,03,D,2850,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05272592,1,0,1,120,D,1,D,03,D,3559,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05272642,1,0,1,140,D,1,D,04,D,1119,D,,A,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05273782,1,0,1,120,D,1,D,04,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05274612,1,0,1,140,D,1,D,04,D,3800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05274722,1,0,2,160,D,1,D,02,D,690,D,,A,120,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05275202,1,0,1,100,D,1,D,04,D,1300,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05276212,1,0,1,220,D,1,D,05,D,,H,,A,,H,120,D,140,D,100,D,,A,,A,,A,,A,,A,,,A
20232,05276212,1,1,1,120,D,1,D,05,D,166,E,,A,44,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05276212,1,2,1,140,D,1,D,05,D,369,E,,A,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05276212,1,3,1,100,D,1,D,05,D,2465,E,,A,104,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05276352,1,0,1,140,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05276542,1,0,1,195,D,1,D,03,D,740,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05277642,1,0,1,195,D,1,D,05,D,1520,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05277802,1,0,1,140,D,3,D,05,D,634,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05277942,1,0,1,195,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05278272,1,0,1,160,D,1,D,04,D,906,D,,A,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05278352,1,0,1,170,D,1,D,03,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05278452,1,0,1,160,D,1,D,05,D,1015,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05278592,1,0,1,100,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05278892,1,0,1,100,D,1,D,05,D,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05279562,1,0,1,120,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05279622,1,0,1,195,D,1,D,05,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05280462,1,0,2,195,D,1,D,03,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05280652,681,0,1,100,D,1,D,03,D,1050,F,,A,300,F,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05281032,1,0,1,195,D,1,D,04,D,700,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05281112,1,0,1,100,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05281852,1,0,2,140,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05282702,1,0,1,120,D,1,D,03,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05282902,1,0,1,120,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05282982,1,0,2,140,D,1,D,03,D,808,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283052,1,0,2,195,D,1,D,03,D,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283142,1,0,1,195,D,1,D,04,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283162,1,0,1,220,D,1,D,04,D,,H,,A,,H,140,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20232,05283162,1,1,1,140,D,1,D,04,D,1648,E,,A,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283162,1,2,1,100,D,1,D,04,D,2852,E,,A,66,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283582,1,0,1,100,D,1,D,04,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283662,1,0,1,180,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283752,1,0,1,120,D,1,D,03,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283752,2,0,2,120,D,1,D,03,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05283862,1,0,2,195,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05284562,1,0,1,195,D,1,D,03,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05284572,1,0,1,160,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05284722,1,0,1,180,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05284984,1,0,1,140,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05285732,1,0,1,140,D,2,D,,A,,A,387,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05285872,1,0,1,140,D,1,D,05,D,698,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05285872,2,0,1,195,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05286911,1,0,1,140,D,1,D,02,D,500,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05287511,1,0,1,120,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05287521,1,0,1,100,D,1,D,02,D,1350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05287801,1,0,1,140,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05288811,1,0,1,120,D,1,D,01,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05289011,1,0,1,195,D,1,D,01,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05289421,1,0,1,140,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291011,1,0,1,120,D,1,D,01,D,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291071,1,0,1,100,D,1,D,02,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05291151,1,0,1,195,D,1,D,03,D,1800,D,,A,259,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291151,2,0,1,140,D,1,D,01,D,1700,D,,A,259,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291491,1,0,1,120,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291741,1,0,1,195,D,1,D,03,D,1000,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291901,1,0,1,195,D,1,D,01,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291901,2,0,1,195,D,1,D,01,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05291981,1,0,1,120,D,1,D,02,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05292111,1,0,1,120,D,1,D,02,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05292431,1,0,1,100,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05292541,1,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05292681,1,0,1,140,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05293501,1,0,1,210,D,1,D,02,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294371,1,0,1,195,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294551,1,0,1,120,D,1,D,02,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294661,1,0,1,100,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294661,2,0,1,180,D,1,D,02,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294661,3,0,1,140,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294791,1,0,1,120,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294801,1,0,1,140,D,1,D,03,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05294901,1,0,1,100,D,1,D,02,D,800,D,,A,40,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05295191,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05295191,2,0,1,100,D,1,D,02,D,1050,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05295191,3,0,1,140,D,1,D,02,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05295561,1,0,1,100,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05295604,1,0,1,120,D,1,D,03,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05295831,1,0,1,100,D,1,D,03,D,600,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05296211,1,0,1,160,D,1,D,02,D,910,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05296451,1,0,1,100,D,1,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05296581,1,0,1,160,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05297521,1,0,1,140,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05343801,1,0,1,160,D,1,D,04,D,1150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05344361,1,0,1,140,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05344851,1,0,1,140,D,1,D,03,D,389,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05344851,2,0,1,195,D,1,D,02,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345321,1,0,1,140,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345411,1,0,1,195,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345481,1,0,1,195,D,1,D,02,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345731,1,0,1,220,D,1,D,03,D,,H,,A,,A,140,D,220,D,100,D,,A,,A,,A,,A,,A,,,A
20232,05345731,1,1,1,100,D,1,D,03,D,756,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345731,1,2,1,120,D,1,D,03,D,134,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345731,1,3,1,140,D,1,D,03,D,438,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05345731,1,4,1,180,D,1,D,03,D,121,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05346051,1,0,1,195,D,1,D,04,D,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05346361,1,0,1,160,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05346721,1,0,1,120,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05346791,1,0,1,160,D,1,D,03,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05346841,1,0,1,160,D,1,D,04,D,2200,D,,A,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05347081,1,0,1,120,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05347431,1,0,1,195,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05347981,1,0,1,195,D,1,D,03,D,990,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348461,1,0,1,220,D,3,D,02,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20232,05348461,1,1,1,120,D,3,D,02,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348461,1,2,1,140,D,3,D,02,D,184,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348501,1,0,1,120,D,1,D,04,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348681,1,0,1,160,D,1,D,04,D,650,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348721,1,0,1,120,D,1,D,02,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348881,1,0,1,140,D,1,D,04,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348911,1,0,1,120,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05348911,2,0,1,100,D,1,D,02,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05349222,1,0,1,140,D,1,D,02,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05349311,1,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05350101,1,0,1,140,D,1,D,02,D,990,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05350561,1,0,1,195,D,1,D,03,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05350581,1,0,1,195,D,1,D,02,D,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05350581,2,0,1,100,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05350581,3,0,1,120,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05350581,4,0,1,180,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05350821,1,0,1,100,D,1,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05351041,1,0,1,210,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05351891,1,0,1,100,D,1,D,03,D,8000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05352131,1,0,1,140,D,1,D,02,D,800,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05352521,1,0,1,120,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05352751,1,0,1,100,D,1,D,03,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05352751,2,0,1,100,D,1,D,03,D,3000,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,1,A
20232,05352851,1,0,1,140,D,1,D,02,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05352891,1,0,1,195,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05353151,1,0,1,140,D,1,D,03,D,1320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05353321,1,0,1,195,D,1,D,04,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05353511,1,0,1,195,D,1,D,04,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05353801,1,0,1,160,D,1,D,04,D,1015,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05354131,1,0,1,120,D,1,D,02,D,280,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05354391,1,0,1,100,D,1,D,03,D,1183,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05354431,1,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05354431,2,0,1,140,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05354981,1,0,1,120,D,1,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05355311,1,0,1,220,D,1,D,02,D,,H,,A,,H,120,D,100,D,,A,,A,,A,,A,,A,,A,,,A
20232,05355311,1,1,1,120,D,1,D,02,D,254,E,,A,47,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05355311,1,2,1,100,D,1,D,02,D,2278,E,,A,108,E,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05355651,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05355821,1,0,1,140,D,1,D,05,D,3600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05356101,1,0,1,120,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05356352,1,0,1,195,D,1,D,05,D,1611,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05356511,1,0,1,140,D,1,D,03,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05357181,1,0,1,120,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05357401,1,0,1,120,D,1,D,03,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05357781,1,0,1,220,D,1,D,03,D,,H,,A,,A,210,D,120,D,,A,,A,,A,,A,,A,,A,,,A
20232,05357781,1,1,1,210,D,1,D,03,D,401,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05357781,1,2,1,120,D,1,D,03,D,99,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05357861,1,0,1,120,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05358441,1,0,1,120,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05358541,1,0,1,140,D,1,D,05,D,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,A
20232,05358551,1,0,1,195,D,1,D,05,D,1000,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05358571,1,0,1,195,D,1,D,04,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05358641,1,0,1,120,D,1,D,04,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05358931,1,0,1,120,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05359311,1,0,1,160,D,1,D,04,D,800,D,,A,198,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05359474,1,0,1,120,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05359521,1,0,1,140,D,1,D,03,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05360171,1,0,1,120,D,1,D,04,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05360231,1,0,1,120,D,1,D,05,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05360501,1,0,1,120,D,1,D,05,D,500,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05360691,1,0,1,160,D,1,D,05,D,600,D,,A,120,F,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05360801,1,0,1,195,D,1,D,04,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05361061,1,0,1,120,D,1,D,04,D,358,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05361061,2,0,1,160,D,1,D,04,D,538,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05361061,3,0,1,140,D,1,D,04,D,1528,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05361061,4,0,1,100,D,1,D,04,D,1078,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05361441,1,0,1,140,D,1,D,05,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
20232,05361441,2,0,1,195,D,1,D,05,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,A
